0,0.0,1.0,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0.05,0.0,1.0,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0.1,0.0,1.0,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0.15000000000000002,0.0,1.0,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0.2,0.0,1.0,0.0,1.0,0.801167180486647,0.8328309919745728,0.8166922936726865,0.8526839924097345
0.25,0.0,1.0,0.0,1.0,0.7979708816775909,0.8296942675991721,0.8135234283699441,0.8495846208103172
0.30000000000000004,0.0,1.0,0.0,1.0,0.7911893100106205,0.8229425672937098,0.806753613072619,0.8428516496510049
0.35000000000000003,0.0,1.0,0.0,1.0,0.7794745728729046,0.8112877419621883,0.7950630464973715,0.8312343886258181
0.4,0.0,1.0,0.0,1.0,0.7667703660305093,0.7986436734356517,0.7823825344214215,0.8186280264256777
0.45,0.0,1.0,0.0,1.0,0.7528370116372309,0.7848009540397339,0.7684867545647546,0.8048421345738076
0.5,0.0,1.0,0.0,1.0,0.7381225520363518,0.7701472046808349,0.7537948932954333,0.7902264501352011
0.55,0.0,1.0,0.0,1.0,0.7172298644978902,0.7492545171423731,0.7328925183688463,0.7693337625967394
0.6000000000000001,0.0,1.0,0.0,1.0,0.6896895036517362,0.721714156296219,0.7053385113833777,0.7417934017505855
0.65,0.0,1.0,0.0,1.0,0.6352120222464617,0.6672671165759678,0.6508451181521326,0.687365448765557
0.7000000000000001,0.0,1.0,0.0,1.0,0.5907076642393116,0.6228238158913502,0.6063407625456602,0.6429604306184437
0.75,0.0,1.0,0.0,1.0,0.5383267119107396,0.5704428635627783,0.5539196562884613,0.5905794782898722
0.8,0.0,1.0,0.0,1.0,0.48404099767931025,0.5161571493313493,0.49958345207570626,0.5362937640584434
0.8500000000000001,0.0,1.0,0.0,1.0,0.4472235411683624,0.4794317161775705,0.4627678916352708,0.4996260289411321
0.9,0.0,1.0,0.0,1.0,0.4137946968846944,0.44600287189390253,0.42929552231047136,0.4661971846574645
0.9500000000000001,0.0,1.0,0.0,1.0,0.39028972051938315,0.4225286872829022,0.4057698538519789,0.44274230627281563
1.0,0.0,1.0,0.0,1.0,0.3759493763654633,0.40818834312898244,0.3914061247759672,0.42840196211889575
0,0.0,1.0,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.05,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.1,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.15,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.2,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.25,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.3,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.35,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.4,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.45,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.0,1.5,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.0,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.05,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.1,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.15,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.2,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.25,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.3,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.35,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.4,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.45,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.05,1.5,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
0,0.1,1.0,0.0,1.0,0.8052887040414988,0.8368931644301031,0.8207868138653256,0.8567089521184323
